Index,Fuel Type Code,Street Address,State,Latitude,Longitude
47198,ELEC,11815 Hwy Dr,OH,39.289753,-84.40588
47199,ELEC,2460 Venture Oaks Way,CA,38.607578,-121.511273
47200,ELEC,2460 Venture Oaks Way,CA,38.607579,-121.51131
47201,ELEC,949 W Alameda St,NM,35.688595,-105.959391
47202,ELEC,200 W Erie St,MI,45.419024,-83.816906
47203,ELEC,200 W Erie St,MI,45.419004,-83.816894
47204,ELEC,1401 N Airport Rd,OK,35.539486,-98.658942
47205,ELEC,601 N 59th St,WA,47.670285,-122.353765
47206,ELEC,601 N 59th St,WA,47.670287,-122.353696
47207,ELEC,601 N 59th St,WA,47.670292,-122.353627
47208,ELEC,799 Seneca St,NY,42.875115,-78.847547
47209,ELEC,799 Seneca St,NY,42.875107,-78.847375
47210,ELEC,799 Seneca St,NY,42.875091,-78.847557
47211,ELEC,799 Seneca St,NY,42.875107,-78.847482
47212,ELEC,799 Seneca St,NY,42.875098,-78.847577
47213,ELEC,799 Seneca St,NY,42.875076,-78.847665
47214,ELEC,799 Seneca St,NY,42.875107,-78.847622
47215,ELEC,799 Seneca St,NY,42.875076,-78.847686
47216,ELEC,799 Seneca St,NY,42.875123,-78.847439
47217,ELEC,799 Seneca St,NY,42.875115,-78.847343
47218,ELEC,799 Seneca St,NY,42.875099,-78.847289
47219,ELEC,799 Seneca St,NY,42.875107,-78.847289
47220,ELEC,799 Seneca St,NY,42.875099,-78.847525
47221,ELEC,100 W MERCER ST,WA,47.62482,-122.35829
47222,ELEC,61 W Oak Ave,CA,36.067663,-119.017338
47223,ELEC,311 S Ellsworth Ave,CA,37.564784,-122.322503
47224,ELEC,9550 Lyndale Ave S,MN,44.830651,-93.289183
47225,ELEC,240 W Agate Ave,CO,40.085826,-105.946228
47226,ELEC,2061 Cadenasso Dr,CA,38.247556,-122.068021
47227,ELEC,30 South Clayton Street,GA,33.95188,-83.98676
47228,ELEC,7110 Camino Arroyo,CA,37.007047,-121.55264
47229,ELEC,365 S Beneficial Dr,FL,27.943203,-82.449234
47230,ELEC,420 34th St,CA,35.391041,-119.006679
47231,ELEC,420 34th St,CA,35.391033,-119.006688
47232,ELEC,240 W Agate Ave,CO,40.085947,-105.946715
47233,ELEC,1170 W 3RD ST,CA,34.104306,-117.308769
47234,ELEC,300 Fluvanna Avenue,NY,42.11647,-79.25277
47235,ELEC,311 Fluvanna Avenue,NY,42.1158438,-79.2532225
47236,ELEC,211 N. 103rd ST,WA,47.703632,-122.3565066
47237,ELEC,14916 Riverdale Drive South,IN,40.0045683,-86.0926504
47238,ELEC,1400 East Boulder Street,CO,38.8397642,-104.7994092
47239,ELEC,11 Talbot Avenue,PA,40.40822997,-79.87516521
47240,ELEC,20 William Street,MA,42.3176647,-71.230289
47241,ELEC,55 Cambridge Parkway,MA,42.3657917,-71.0758793
47242,ELEC,1607 Bridge St,PA,40.0232354,-75.076654
47243,ELEC,2016 Rock Spring Rd,MD,39.5731928,-76.3851175
47244,ELEC,236 Edgemere Street,NY,41.0483786,-71.9493869
47245,ELEC,27 West 3rd Street,DE,39.6589839,-75.564986
47246,ELEC,6201 Greenleigh Avenue,MD,39.3606919,-76.4019353
47247,ELEC,45 Vantage Way,TN,36.190622,-86.795607
47248,ELEC,18949 Coastal Highway,DE,38.7308284,-75.1316891
47249,ELEC,1180 West Peachtree Street,GA,33.786964,-84.3882702
47250,ELEC,8205 Valley Greens Drive,CA,36.5324553,-121.8511036
47251,ELEC,810 W. North B Street,FL,27.94601235,-82.46795891
47252,ELEC,930 Central Avenue,FL,27.7708489,-82.6477694
47253,ELEC,5 North A1A,FL,26.9339885,-80.0724779
47254,ELEC,17171 3 Oaks Parkway,FL,26.4860908,-81.7981586
47255,ELEC,6100 Hollister Ave,CA,34.434564,-119.837257
47256,ELEC,6100 Hollister Ave,CA,34.434683,-119.836562
47257,ELEC,7925 Somerset Blvd,CA,33.89681,-118.160564
47258,ELEC,484 Oak Rd,CA,37.429259,-122.184476
47259,ELEC,200 Maritime Academy Dr,CA,38.070092,-122.229859
47260,ELEC,200 Maritime Academy Dr,CA,38.070015,-122.230027
47261,ELEC,200 Maritime Academy Dr,CA,38.069876,-122.230127
47262,ELEC,200 Maritime Academy Dr,CA,38.06992,-122.2301
47263,ELEC,200 Maritime Academy Dr,CA,38.070075,-122.229993
47264,ELEC,200 Maritime Academy Dr,CA,38.069964,-122.230069
47265,ELEC,200 Maritime Academy Dr,CA,38.069823,-122.230163
47266,ELEC,200 Maritime Academy Dr,CA,38.06945,-122.229999
47267,ELEC,200 Maritime Academy Dr,CA,38.069724,-122.230214
47268,ELEC,200 Maritime Academy Dr,CA,38.069653,-122.230262
47269,ELEC,200 Maritime Academy Dr,CA,38.069676,-122.230252
47270,ELEC,200 Maritime Academy Dr,CA,38.069467,-122.230061
47271,ELEC,200 Maritime Academy Dr,CA,38.069473,-122.230092
47272,ELEC,200 Maritime Academy Dr,CA,38.069774,-122.230199
47273,ELEC,200 Maritime Academy Dr,CA,38.06948,-122.230122
47274,ELEC,15616 Edgewood Dr,MN,46.378387,-94.25121
47275,ELEC,15616 Edgewood Dr,MN,46.378315,-94.25114
47276,ELEC,100 N Hannah St,MI,42.245605,-84.742676
47277,ELEC,20 Newman Ave,RI,41.84085,-71.354004
47278,ELEC,27 Newman Ave,RI,41.841,-71.35389
47279,ELEC,1300 Elmwood Ave.,NY,42.933556,-78.884528
47280,ELEC,Moore Pl,NY,42.935779,-78.88293
47281,ELEC,1300 Elmwood Ave,NY,42.934604,-78.880475
47282,ELEC,5201 I-35W,TX,32.428291,-97.235443
47283,ELEC,1030 E Genesee St,NY,43.046204,-76.13521
47284,ELEC,1060 E Genesee St,NY,43.046318,-76.135216
47285,ELEC,1030 E Genesee St,NY,43.04627,-76.1352
47286,ELEC,8332 Commerce Way,FL,25.900888,-80.33657
47287,ELEC,1000 N 3rd St,CO,39.19996,-106.826771
47288,ELEC,USFS-391,CO,37.473169,-106.792402
47289,ELEC,1830 W Community Blvd,UT,40.670372,-111.94187
47290,ELEC,1830 W Community Blvd,UT,40.670372,-111.94174
47291,ELEC,1830 W Community Blvd,UT,40.670376,-111.94168
47292,ELEC,1830 W Community Blvd,UT,40.670483,-111.941632
47293,ELEC,1830 W Community Blvd,UT,40.670376,-111.9418
47294,ELEC,134 Jay St,NY,41.262887,-73.67279
47295,ELEC,300 Robinson St,CO,39.386284,-107.08474
47296,ELEC,200 N Main St,OR,44.6213,-123.93708
47297,ELEC,811-823 Meadows Rd,CO,39.200518,-106.830615
47298,ELEC,811-823 Meadows Rd,CO,39.200532,-106.83057
47299,ELEC,USFS-391,CO,37.473045,-106.79222
47300,ELEC,225 W Spring Mill Pointe Dr,IN,40.040584,-86.162672
47301,ELEC,1350 W. Lake Lansing Road,MI,42.76277,-84.500916
47302,LPG,4856 W Slauson Ave,CA,33.987333,-118.362223
47303,LPG,3081 E Miraloma Ave,CA,33.85831,-117.860746
47304,LPG,358 Paseo Tesoro,CA,34.012709,-117.856214
47305,LPG,1025 McFarland Ave,CA,33.783689,-118.253181
47306,LPG,16221 Construction Cir W,CA,33.69635,-117.822169
47307,LPG,2419 S Broadway,CA,33.714665,-117.869142
47308,LPG,14886 San Canyon Ave,CA,33.676654,-117.758355
47309,LPG,1516 S Grande Vista Ave,CA,34.017754,-118.209634
47310,ELEC,2050 Channing Ave,CA,37.447926,-122.125627
47311,ELEC,4055 Mercantile Drive,OR,45.4153179,-122.7188955
47312,ELEC,4055 Redwood Ave,CA,33.991928,-118.441935
47313,ELEC,1427 Saratoga Rd,NY,42.97851,-73.86152
47314,ELEC,1427 Saratoga Rd,NY,42.978535,-73.86158
47315,ELEC,1427 Saratoga Rd,NY,42.978574,-73.861651
47316,ELEC,12 Airport Rd,WA,46.711331,-122.976491
47317,ELEC,12 Airport Rd,WA,46.711291,-122.976524
47318,ELEC,15 Wattaquadock Hill Rd,MA,42.433512,-71.611538
47319,ELEC,11750 Canal St,FL,25.987256,-80.299717
47320,ELEC,11750 Canal St,FL,25.987169,-80.299816
47321,ELEC,10810 Justice Center Dr,CA,38.807285,-121.3054
47322,ELEC,12 Forbush Mill Road,MA,42.448836,-71.63455
47323,ELEC,323 Standing Deer Ln,GA,34.840506,-83.476604
47324,ELEC,5018 S Lincoln Ave,NE,40.813181,-97.598132
47325,ELEC,5018 S Lincoln Ave,NE,40.813179,-97.598189
47326,ELEC,799 Seneca St,NY,42.875115,-78.847525
47327,ELEC,799 Seneca St,NY,42.875107,-78.847268
47328,ELEC,170 W 10th Ave,CO,38.261451,-108.547371
47329,ELEC,1035 W Van Buren St,IL,41.8767996,-87.6532026
47330,ELEC,1-55 Borden Avenue,NY,40.742397,-73.959225
47331,ELEC,1130 NW 22nd Ave,OR,45.54497,-122.668809
47332,ELEC,2111 S Wabash Ave,IL,41.85385,-87.625126
47333,ELEC,52106 Tamiami Trail East,FL,25.8561912,-81.0268103
47334,ELEC,9700 Southwest 328th Street,FL,25.464423,-80.3347407
47335,ELEC,440 Middlefield Rd CC PS1,CA,37.489464,-122.229817
47336,ELEC,816 Acoma St,CO,39.72985,-104.988665
47337,ELEC,150 Progress,CA,33.679206,-117.761915
47338,ELEC,150 Progress,CA,33.679352,-117.761794
47339,ELEC,150 Progress,CA,33.679331,-117.761761
47340,ELEC,Unnamed Road,UT,40.767909,-111.860908
47341,ELEC,Unnamed Road,UT,40.768066,-111.860926
47342,ELEC,301 Boulder St,CO,39.586308,-106.4305
47343,ELEC,36 E Market St,IN,40.796986,-85.82026
47344,ELEC,56 W Market St,IN,40.797017,-85.821438
47345,ELEC,82 1100 E,UT,40.767759,-111.860362
47346,ELEC,82 1100 E,UT,40.767856,-111.860262
47347,ELEC,50 Climax Road,CT,41.822916,-72.847717
47348,ELEC,5018 S Lincoln Ave,NE,40.813177,-97.598243
47349,ELEC,104 E Norfolk Ave,NE,42.032632,-97.406409
47350,ELEC,104 E Norfolk Ave,NE,42.032632,-97.406368
47351,ELEC,7509 N Wade Rd,AZ,32.340978,-111.117102
47352,ELEC,2 Hayes Ave,NY,42.107258,-76.03795
47353,ELEC,2175 US-441,GA,32.490936,-82.932998
47354,ELEC,1812 Main St,WA,48.014624,-122.065442
47355,ELEC,1518 N Garey Ave,CA,34.073198,-117.751889
47356,ELEC,5800 Wabash Ave,MD,39.348338,-76.701865
47357,ELEC,17 depot street,VT,43.135617,-72.444752
47358,ELEC,5935 Broadway,NY,40.888461,-73.899119
47359,ELEC,3474 Putnam Place,NY,40.879413,-73.875485
47360,ELEC,2600 Pennrose Avenue,PA,39.903574,-75.19772
47361,ELEC,217 N Bluff Road,IL,38.67336477,-90.01353573
47362,ELEC,2415 Lee Highway,VA,36.62855,-82.14891
47363,ELEC,1158 West Branch Street,CA,35.126876,-120.595873
47364,ELEC,1605 East 11th Street,NC,35.73496079,-79.44204162
47365,ELEC,925 Blossom Hill Road,CA,37.250787,-121.860764
47366,ELEC,4701 N 1st St,CA,37.423312,-121.970122
47367,ELEC,100 Oakbrook Center,IL,41.85164,-87.951747
47368,ELEC,2725 NE Sunset Blvd,WA,47.499342,-122.180636
47369,ELEC,391 6th St,CA,39.156534,-122.149054
47370,ELEC,59 College Ave,WV,38.990253,-80.221724
47371,ELEC,Northwest Advance Drive,WA,47.7651883,-122.6573597
47372,ELEC,7500 West 29th Avenue,CO,39.7571186,-105.0804929
47373,ELEC,8727 Montgomery Rd,OH,39.21427,-84.359899
47374,ELEC,2nd Ave N & Stockyard St SB,TN,36.17146,-86.781334
47375,ELEC,4717 N Lagoon Ave,OR,45.557475,-122.703114
47376,ELEC,10500 Rockville Pike,MD,39.029398,-77.105634
47377,ELEC,50 N Territorial Rd W,MI,42.379059,-83.759071
47378,ELEC,50 N Territorial Rd W,MI,42.379033,-83.759066
47379,ELEC,2100 S Prigmor Ave,MO,37.067303,-94.40561
47380,ELEC,19750 Germantown Rd,MD,39.180778,-77.264986
47381,ELEC,679 NC-33,NC,35.86785,-77.5229
47382,ELEC,6520 University Dr NW,AL,34.748848,-86.6913
47383,ELEC,106 West Shore Road,MT,48.7582703,-113.4357597
47384,ELEC,806 Walnut,MO,37.178352,-94.57516
47385,ELEC,806 Walnut,MO,37.178387,-94.57515
47386,ELEC,1641 Lincoln Blvd,CA,34.016087,-118.486858
47387,ELEC,101 North Bermont Avenue,CO,39.9974,-105.09634
47388,ELEC,3401 Blume Dr,CA,37.98352,-122.31927
47389,ELEC,1980 Old Mission Drive,CA,34.59819,-120.13038
47390,ELEC,4976 Premium Outlets Way,AZ,33.28631,-111.97245
47391,ELEC,1151 Galleria Blvd,CA,38.77165,-121.27043
47392,ELEC,3350 W Diversey Ave,IL,41.9324,-87.71133
47393,ELEC,12645 Pinecrest Pkwy,FL,25.653157,-80.328698
47394,ELEC,1111 Route 73 North,NJ,39.928647,-74.954393
47395,ELEC,6550 W Hillsborough Ave,FL,27.994379,-82.553333
47396,ELEC,6550 W Hillsborough Ave,FL,27.994656,-82.553678
47397,ELEC,6550 W Hillsborough Ave,FL,27.994608,-82.553614
47398,ELEC,6550 W Hillsborough Ave,FL,27.994665,-82.553635
47399,ELEC,77 Salem St,MA,42.426586,-71.0652
47400,ELEC,77 Salem St,MA,42.42654,-71.06519
47401,ELEC,77 Salem St,MA,42.426624,-71.06521
47402,ELEC,529 Salem St,MA,42.430546,-71.050186
47403,ELEC,529 Salem St,MA,42.430473,-71.050224
47404,ELEC,875 Blossom Hill Rd,CA,37.250679,-121.85811
47405,ELEC,170 Centre St,MA,42.426098,-71.069466
47406,ELEC,170 Centre St,MA,42.426113,-71.06944
47407,ELEC,170 Centre St,MA,42.426105,-71.06929
47408,ELEC,170 Centre St,MA,42.42611,-71.06935
47409,ELEC,180 Exchange St,MA,42.42572,-71.07168
47410,ELEC,180 Exchange St,MA,42.425972,-71.071686
47411,ELEC,180 Exchange St,MA,42.425777,-71.07167
47412,ELEC,180 Exchange St,MA,42.42589,-71.071686
47413,ELEC,180 Exchange St,MA,42.42584,-71.07168
47414,ELEC,99 Waverly Ave,NY,40.768195,-73.02437
47415,ELEC,875 Blossom Hill Rd,CA,37.250636,-121.85813
47416,ELEC,5555 W Zoo Blvd @ Sedgwick County Zoo,KS,37.717016,-97.40856
47417,ELEC,107 W Main St,OH,39.0525158,-84.05137084
47418,ELEC,100-144 E Main St,OH,39.049633,-84.049454
47420,CNG,Tci Park Dr,PA,41.14312366,-80.12984358
47421,ELEC,1770 13th St,CO,40.015705,-105.277221
47422,ELEC,1103 Cedar St,TX,29.724577,-99.072494
47423,ELEC,100 Graham Rd,NY,42.484493,-76.482096
47424,ELEC,2930 Colorado Ave,CA,34.032036,-118.466385
47425,ELEC,3500 S Rural Rd,AZ,33.390812,-111.927047
47426,ELEC,3508 Shamrock Way,CA,37.70551,-121.4289
47427,ELEC,1801 Lancer Way,CA,33.88288,-117.95349
47428,ELEC,1801 Lancer Way,CA,33.882824,-117.95354
47429,ELEC,321 N 17th St,NE,41.26245,-95.93828
47430,ELEC,1215 Capitol Ave,NE,41.259842,-95.93283
47431,ELEC,100 N 15th St,NE,41.260086,-95.93604
47432,ELEC,3500 S Rural Rd,AZ,33.390846,-111.927157
47433,ELEC,3500 S Rural Rd,AZ,33.390824,-111.927262
47434,ELEC,3500 S Rural Rd,AZ,33.39079,-111.927187
47435,ELEC,261 Village St,MA,42.135588,-71.41131
47436,ELEC,261 Village St,MA,42.13546,-71.411704
47437,ELEC,1895 Howard Dr,MN,44.182217,-94.04377
47438,ELEC,907 W 25th St,NE,40.885883,-97.604454
47439,ELEC,907 W 25th St,NE,40.885826,-97.60446
47440,ELEC,Unnamed Road,NC,35.611529,-77.406991
47441,ELEC,502 9th St,NC,35.606203,-77.369419
47442,ELEC,502 9th St,NC,35.606206,-77.369405
47443,ELEC,427 Massachusetts Ave,MA,42.48199,-71.50271
47444,ELEC,4162 Hamilton Ave,OH,39.162543,-84.539385
47445,ELEC,222 W Lancaster Ave,PA,40.0447748,-75.4252413
47446,ELEC,403 Northeast 5th Avenue,WA,45.5867216,-122.4047329
47447,ELEC,1044 Belmont Avenue,OH,41.1138664,-80.6583559
47448,ELEC,490 Barnes Drive,TX,29.847495,-97.96699
47449,ELEC,135 Commonwealth Dr,CA,37.481574,-122.174958
47450,ELEC,1850 Muir Rd,CA,37.990463,-122.088615
47451,ELEC,520 3rd Street,SD,44.307239,-96.796094
47452,ELEC,1100 E Apache Blvd,AZ,33.415344,-111.922295
47453,ELEC,1100 E Apache Blvd,AZ,33.415098,-111.922232
47454,ELEC,16020 Bronte Lane,TX,33.034427,-97.335724
47455,ELEC,2000 Wilkes Ridge Dr,VA,37.65925,-77.65619
47456,ELEC,2000 Wilkes Ridge Dr,VA,37.659233,-77.656158
47457,ELEC,2000 Wilkes Ridge Dr,VA,37.659718,-77.65634
47458,ELEC,230 George street,CT,41.30435,-72.930146
47459,ELEC,220 NW 3rd St,FL,25.776722,-80.198354
47460,ELEC,220 NW 3rd St,FL,25.776649,-80.198385
47461,ELEC,19302 I-45,TX,30.047616,-95.428743
47462,ELEC,19302 I-45,TX,30.047678,-95.428552
47463,ELEC,1600 Woodbury Ave,NH,43.089523,-70.793433
47464,ELEC,2012 US-401,NC,35.058952,-78.97257
47465,ELEC,275 US-20 BUS,OR,44.624275,-123.941399
47466,ELEC,500 Remington Blvd,IL,41.680797,-88.084733
47467,ELEC,1550 Bandera Hwy,TX,30.024353,-99.1371
47468,ELEC,120 Point Theatre Rd S,TX,30.071656,-99.247439
47469,CNG,4000 Forestville Rd,MD,38.834601,-76.875809
47470,ELEC,9841 Northlake Centre Parkway,NC,35.347264,-80.859183
47471,ELEC,131 Hannaford Drive,ME,44.65037,-70.150196
47472,ELEC,111 West Resevoir Road,VA,38.86674,-78.51919
47473,ELEC,2655 Teaster Lane,TN,35.806407,-83.572711
47474,ELEC,1065 Brea Mall,CA,33.914603,-117.883758
47475,ELEC,12471 Limonite Avenue,CA,33.97597,-117.55686
47476,ELEC,10565 Copus Road,CA,35.094359,-119.040751
47477,ELEC,20101 Century Blvd,MD,39.184622,-77.258469
47478,ELEC,704 S Myrtle Ave,AZ,33.422972,-111.938439
47479,ELEC,8501 W Bowles Ave,CO,39.611244,-105.096973
47480,ELEC,3500 Pan American Dr,FL,25.728092,-80.235071
47481,ELEC,1 S County Rd,FL,26.715732,-80.035049
47482,ELEC,15560 Cosby Road,VA,37.402023,-77.710973
47483,ELEC,110 Depot Street,GA,34.772383,-84.967284
47484,ELEC,6500 River Pl Blvd,TX,30.39286,-97.846662
47485,ELEC,6500 River Pl Blvd,TX,30.392833,-97.846625
47486,ELEC,2250 N 1700 W,UT,41.092206,-111.994791
47487,ELEC,1050 Scott Ave,IL,42.118567,-87.744309
47488,ELEC,2669 S Bay Shore Dr,WI,45.181736,-87.143735
47489,ELEC,103 N Main St,AR,36.404417,-93.735593
47490,ELEC,103 N Main St,AR,36.404432,-93.735573
47491,ELEC,720 N Railroad St,CO,38.15848,-107.75574
47492,ELEC,730 10th St,NV,40.718483,-116.106909
47493,ELEC,15736 Manchester,MO,38.592181,-90.579751
47494,ELEC,3780 Hecktown Road,PA,40.699119,-75.282929
47495,ELEC,3780 Hecktown Road,PA,40.699078,-75.28295
47496,ELEC,1515 North Vermont Avenue,CA,34.098798,-118.293336
47497,ELEC,1500 Parkway Drive,KY,37.8077472,-85.4131115
47498,ELEC,125 Raritan Center Pkwy,NJ,40.519036,-74.339718
47499,ELEC,255 SW Century Drive,OR,44.048003,-121.332346
47500,ELEC,2401 Stanley Gault Pkwy,KY,38.27366,-85.513103
47501,ELEC,270 NW 2nd St,FL,25.775717,-80.19864
47502,ELEC,1845 W White Lake Dr,MI,43.383693,-86.286776
47503,ELEC,1845 W White Lake Dr,MI,43.383693,-86.286836
47504,ELEC,150 E Sackett Ave,CO,38.53685,-105.99032
47505,ELEC,106 E 4th St,CO,38.53361,-105.994156
47506,ELEC,115 N Center St,OH,39.886238,-82.754133
47507,ELEC,1575 Western Ave,NY,42.685013,-73.847916
47508,ELEC,1575 Western Ave,NY,42.685026,-73.847941
47509,ELEC,9 Gleason Rd,NY,42.890105,-73.924249
47510,ELEC,9 Gleason Rd,NY,42.890084,-73.924167
47511,ELEC,600 N Eugene St,NC,36.079067,-79.793291
47512,ELEC,301 AG Village Blvd,GA,32.434301,-83.760585
47513,ELEC,301 AG Village Blvd,GA,32.434269,-83.760558
47514,ELEC,909 E Wishkah St,WA,46.97642,-123.80708
47515,ELEC,4600 Leetsdale Rd,CO,39.70915,-104.93314
47516,ELEC,3651 S. Vermont Ave.,CA,34.021538,-118.2916956
47517,ELEC,2300 Tyler Rd,VA,37.10216,-80.516065
47518,ELEC,1030 Lakeway Dr,WA,48.74393,-122.461854
47519,ELEC,4654 Laurel Canyon Blvd,CA,34.155583,-118.395947
47520,ELEC,3000 Grapevine Mills Pkwy,TX,32.964876,-97.041574
47521,ELEC,329 Miller Ave,CA,37.656204,-122.411246
47522,ELEC,1160 Mission St,CA,37.7786972,-122.4126145
47523,ELEC,1725 Laskin Rd,VA,36.84988,-76.02406
47524,ELEC,2401 N Charles St,MD,39.3165628,-76.6168737
47525,ELEC,3800 Oakwood Blvd,FL,26.046278,-80.159487
47526,ELEC,50 E Wynnewood Rd,PA,40.00171,-75.27269
47527,ELEC,1710 29th St,CO,40.018092,-105.254735
47528,ELEC,8200 Vineland Ave,FL,28.38891,-81.49063
47529,ELEC,44640 Waxpool Rd,VA,39.013872,-77.459996
47530,ELEC,2905 Pearl St,CO,40.023456,-105.256672
47531,ELEC,26801 Mission Blvd,CA,37.64528,-122.06332
47532,ELEC,599 Jericho Turnpike,NY,40.860511,-73.158271
47533,ELEC,5100 Main St,PA,40.08559,-76.34529
47534,ELEC,1165 Old Forest Rd,IN,38.217831,-86.14864
47535,ELEC,30910 Benton Rd,CA,33.591935,-117.12139
47536,ELEC,1130 Montgomery Dr,CA,38.4426,-122.700437
47537,ELEC,1130 Montgomery Dr,CA,38.442531,-122.700533
47538,ELEC,625 Pierce St,CO,40.0507,-105.048775
47539,ELEC,1220 S Tryon St,NC,35.219085,-80.853804
47540,ELEC,450 Powers St,CO,40.037271,-105.053177
47541,ELEC,450 Powers St,CO,40.037272,-105.05327
47542,ELEC,450 Powers St,CO,40.037253,-105.053197
47543,ELEC,450 Powers St,CO,40.037263,-105.053232
47544,ELEC,21400 Oakwood,MI,42.302408,-83.23714
47545,ELEC,106 Union St,NY,42.678754,-74.483544
47546,ELEC,810 3rd St,PA,40.694738,-80.308522
47547,ELEC,Myrtle Street,PA,40.184719,-75.538571
47548,ELEC,2nd Avenue & Arch Street,PA,40.179125,-75.539428
47549,ELEC,901 Canal St,PA,40.103553,-74.85263
47550,ELEC,1220 S Tryon St,NC,35.217775,-80.854145
47551,ELEC,822 W 4th St,CO,39.245156,-106.303796
47552,ELEC,816 W 4th St,CO,39.245136,-106.30199
47553,ELEC,175 Forest St,MA,42.388912,-71.21951
47554,ELEC,1220 S Tryon St,NC,35.218643,-80.853666
47555,ELEC,3565 NC-194,NC,36.210724,-81.78104
47556,ELEC,349 Teocalli Rd,CO,38.812588,-106.88868
47557,ELEC,210 Washington Ave Ext,NY,42.70329,-73.85692
47558,ELEC,210 Washington Ave Ext,NY,42.703304,-73.85698
47559,ELEC,4200 Springdale Road,OH,39.245848,-84.610506
47560,ELEC,930 Copper Road Beeler Parking Lot,CO,39.502382,-106.15758
47561,ELEC,1814 Highpoint Ave,VA,37.571238,-77.468449
47562,ELEC,Eastside Rd,WI,42.719472,-90.458828
47563,ELEC,Eastside Rd,WI,42.719424,-90.458801
47564,ELEC,500 Capitol Mall,CA,38.577894,-121.501547
47565,ELEC,500 Capitol Mall,CA,38.577831,-121.50156
47566,ELEC,500 Capitol Mall,CA,38.577843,-121.501525
47567,ELEC,500 Capitol Mall,CA,38.57785,-121.501514
47568,ELEC,500 Capitol Mall,CA,38.577837,-121.501579
47569,ELEC,500 Capitol Mall,CA,38.5779,-121.501445
47570,ELEC,501 Elizabeth St SE,NM,35.066074,-106.525411
47571,ELEC,9717 Copper Ave NE,NM,35.084386,-106.537877
47572,ELEC,6705 Fortuna Rd NW,NM,35.095291,-106.717433
47573,ELEC,8081 Central Ave NW,NM,35.077929,-106.725194
47574,ELEC,850 S Gadsden St Cascades Parking Garage Spac,FL,30.434958,-84.278665
47575,ELEC,1201 Pine St,CA,37.812741,-122.300269
47576,ELEC,210 Washington Ave extension,NY,42.703377,-73.85708
47577,ELEC,210 Washington Ave extension,NY,42.703407,-73.85714
47578,ELEC,210 Washington Ave extension,NY,42.703342,-73.85704
47579,ELEC,50 New Sudbury St,MA,42.3624,-71.059044
47580,ELEC,50 New Sudbury St,MA,42.362392,-71.05907
47581,ELEC,50 New Sudbury St,MA,42.362427,-71.059006
47582,ELEC,50 New  Sudbury St,MA,42.362423,-71.05902
47583,ELEC,50 New Sudbury St,MA,42.36235,-71.059166
47584,ELEC,411 Flemington Rd,NC,35.91463,-79.0255
47585,ELEC,1300 West San Carlos Street,CA,37.32267,-121.91359
47586,ELEC,100 Timber Ridge Way NW,WA,47.53129,-122.06573
47587,ELEC,4380 Lawehana St,HI,21.355933,-157.928917
47588,ELEC,140 E Live Oak Ave,CA,34.107608,-118.025535
47589,ELEC,231 S San Mateo Dr,CA,37.564867,-122.32412
47590,ELEC,1890 Washington Rd,GA,33.507282,-82.501851
47591,ELEC,414 1st St,CO,38.869358,-106.988921
47592,ELEC,6315 Forbes Ave,PA,40.438409,-79.918773
47593,ELEC,6315 Forbes Ave,PA,40.438409,-79.91873
47594,ELEC,6315 Forbes Ave,PA,40.438393,-79.918708
47595,ELEC,6315 Forbes Ave,PA,40.438376,-79.918751
47596,ELEC,830 Kenilworth Ave,NC,35.209957,-80.8384
47597,ELEC,830 Kenilworth Ave,NC,35.209854,-80.83841
47598,ELEC,830 Kenilworth Ave,NC,35.2099,-80.8383
47599,ELEC,830 Kenilworth Ave,NC,35.210022,-80.838425
47600,ELEC,830 Kenilworth Ave,NC,35.209976,-80.83847
47601,ELEC,830 Kenilworth Ave,NC,35.20991,-80.838356
47602,ELEC,331 Delaware Ave,NY,42.643265,-73.778321
47603,ELEC,6650 S Harding St,IN,39.665621,-86.188031
47604,ELEC,8542 S Chappel Ave,IL,41.739279,-87.574212
47605,ELEC,2191 S Jenkins Rd,FL,27.426613,-80.38651
47606,ELEC,599 Ferncliff Park Dr,NC,35.432646,-82.550668
47607,ELEC,13111 Minuteman Dr,UT,40.513257,-111.890159
47608,ELEC,13111 Minuteman Dr,UT,40.513201,-111.890154
47609,ELEC,13111 Minuteman Dr,UT,40.513164,-111.890155
47610,ELEC,515 Ferncliff Park Dr,NC,35.432579,-82.550571
47611,ELEC,1325 Annapolis Rd,MD,39.087217,-76.70019
47612,ELEC,150 Oklahoma Ave,OH,40.015014,-82.875839
47613,ELEC,220 Olde Ridenour Rd,OH,40.022867,-82.882589
47614,ELEC,2614 Kenhill Dr,MD,38.961512,-76.741338
47615,ELEC,201 N Figueroa St,CA,34.059093,-118.251429
47616,ELEC,6200 Rhode Island Ave,MD,38.962624,-76.935336
47617,ELEC,700 East Patapsco Ave,MD,39.236164,-76.599299
47618,ELEC,7701 Broadview Road,OH,41.356748,-81.682088
47619,ELEC,671 Elkridge Landing Rd,MD,39.1907,-76.670388
47620,ELEC,205 Lakeview Dr,FL,28.290704,-81.405809
47621,ELEC,3500 S Las Vegas Blvd,NV,36.11974,-115.17691
47622,ELEC,16057 James Madison Pkwy,VA,38.193263,-77.180332
47623,ELEC,2944 SE Powell Boulevard,OR,45.497069,-122.635149
47624,ELEC,4801 Zac Lentz Parkway,TX,28.8549252,-96.9761457
47625,ELEC,170 Centre St,MA,42.42611,-71.06939
